experiment,method,N,selected_real_utility,selected_semantic_score,selected_physical_feasibility,exact_selected_utility,mc_selected_utility_mean,mc_ci_low,mc_ci_high,exact_law_prediction_error,semantic_real_tail_gap,top_score_tail_real_utility,overall_rank_correlation,tail_rank_correlation,high_N_regret,oracle_minus_method_gap,violation_rate,wrong_object_rate,wrong_target_rate,collision_rate,unreachable_rate,fragile_rate,stability_failure_rate,instruction_satisfaction_proxy,physical_success,calibration_improvement,marginal_value_per_added_candidate,deployment_gate,seed_count,pool_count
learned_vla_style,raw_semantic,1,0.4727077907986111,0.8757523818304457,0.8103298611111112,0.4727077907986111,0.4752662037037037,0.46054052586152583,0.4899918815458816,0.002558412905092622,0.40304459103183454,0.4727077907986111,-0.27809989601335455,-0.27809989601335455,0.0,0.0,0.7252604166666666,0.22135416666666666,0.1298828125,0.2854817708333333,0.29296875,0.16373697916666666,0.24576822916666666,0.8757523818304457,0.4727077907986111,0.0,0.0,collect_pilot_labels,3,24
learned_vla_style,raw_semantic,2,0.41105057790627736,0.9265989889401567,0.7200845499781278,0.41105057790627736,0.4055613425925926,0.39106935211695004,0.4200533330682351,0.005489235313684782,0.5597624887713585,0.38289930555555557,-0.27809989601335455,-0.5488802524412367,0.28435970650153103,0.28435970650153103,0.7470421177821521,0.11763861548556431,0.022468626968503935,0.41418553149606296,0.46068631069553806,0.23952694389763782,0.3698941929133858,0.9265989889401567,0.41105057790627736,0.0,-0.061657212892333724,block_high_n,3,24
learned_vla_style,raw_semantic,4,0.2960637433992626,0.9518329444030624,0.6165418456807482,0.2960637433992626,0.2900289351851852,0.2778341022151468,0.30222376815522356,0.006034808214077425,0.7745705449800097,0.19073350694444444,-0.27809989601335455,-0.019032522548337382,0.586992736194434,0.586992736194434,0.8750780800837396,0.032217355643044614,0.0005441858830146232,0.5664330279027622,0.659131260936133,0.31121235236220474,0.5015373234595676,0.9518329444030624,0.2960637433992626,0.0,-0.11498683450701475,block_high_n,3,24
learned_vla_style,raw_semantic,8,0.20628162529495317,0.966513241648664,0.5595826115965551,0.20628162529495317,0.20971643518518518,0.20037929756393336,0.219053572806437,0.00343480989023201,0.7816991975350244,0.1906032986111111,-0.27809989601335455,-0.09415443818938418,0.7703457024983666,0.7703457024983666,0.9732134532565478,0.004125904628325684,3.0397908796195035e-07,0.6647374704342695,0.7852397096059681,0.32951527170089995,0.5659327204879302,0.966513241648664,0.20628162529495317,0.0,-0.08978211810430944,block_high_n,3,24
learned_vla_style,raw_semantic,16,0.1841275846541409,0.9737946124164253,0.5468786519942288,0.1841275846541409,0.18584490740740742,0.17759046480733953,0.1940993500074753,0.0017173227532665258,0.8016424214406959,0.17500000000000002,-0.27809989601335455,0.014516076147571349,0.8142843674278077,0.8142843674278077,0.989363593832724,0.0001222182575792404,3.8224494851523906e-14,0.6911151898012151,0.8147817590707431,0.3211350359090657,0.5811386154990975,0.9737946124164253,0.1841275846541409,0.0,-0.022154040640812278,block_high_n,3,24
learned_vla_style,raw_semantic,32,0.18095626844272386,0.9781990871572047,0.5402512304942221,0.18095626844272386,0.18176215277777774,0.17336767756836374,0.19015662798719174,0.0008058843350538802,0.7918526052072611,0.18659722222222222,-0.27809989601335455,-0.007304892507484432,0.8190321159628946,0.8190321159628946,0.984704491579571,1.0011410662587739e-07,0.0,0.7012530032324663,0.8108555700850338,0.32962374390853905,0.5963023138829241,0.9781990871572047,0.18095626844272386,0.0,-0.00317131621141703,block_high_n,3,24
learned_vla_style,raw_semantic,64,0.1764386660466026,0.9818121030710439,0.5366426463623527,0.1764386660466026,0.17261863425925925,0.1641321285451861,0.18110513997333239,0.0038200317873433587,0.7918526052072611,0.18659722222222222,-0.27809989601335455,-0.007304892507484432,0.8235613338084173,0.8235613338084173,0.9765560274792016,4.2603010165041275e-16,0.0,0.7137312221277691,0.8083027863380674,0.33966854695292525,0.6124507029950178,0.9818121030710439,0.1764386660466026,0.0,-0.004517602396121256,block_high_n,3,24
learned_vla_style,raw_semantic,128,0.1517361111111111,0.9848929135061849,0.5416666666666666,0.1517361111111111,0.1517361111111111,0.14332536898671977,0.16014685323550243,0.0,0.7918526052072611,0.18659722222222222,-0.27809989601335455,-0.007304892507484432,0.8482638888888889,0.8482638888888889,0.9583333333333334,0.0,0.0,0.75,0.8333333333333334,0.2916666666666667,0.625,0.9848929135061849,0.1517361111111111,0.0,-0.024702554935491505,block_high_n,3,24
learned_vla_style,semantic_plus_physical,1,0.4727077907986111,0.8757523818304457,0.8103298611111112,0.4727077907986111,0.473833912037037,0.4591977771684135,0.48847004690566054,0.0011261212384259256,0.40304459103183454,0.4727077907986111,0.6991974224697682,0.6991974224697682,0.0,0.0,0.7252604166666666,0.22135416666666666,0.1298828125,0.2854817708333333,0.29296875,0.16373697916666666,0.24576822916666666,0.8757523818304457,0.4727077907986111,0.0,0.0,allow_high_n,3,24
learned_vla_style,semantic_plus_physical,2,0.6202469045617346,0.8834495906334139,0.9269167281824148,0.6202469045617346,0.6268344907407407,0.6121908221950725,0.6414781592864089,0.006587586179006122,0.18663714464406644,0.689181857638889,0.6991974224697682,0.45110118447437797,0.0751633798460738,0.0751633798460738,0.5468032316272966,0.25932476213910766,0.10757053805774279,0.12612778871391075,0.1260406414041995,0.051683480971128605,0.09249917979002625,0.8834495906334139,0.6202469045617346,0.20919632665545723,0.1475391137631235,allow_high_n,3,24
